Object_Type,moved_left,moved_right,Time
Person,1,0,2021-12-18 12:12:13.020980
Person,0,1,2021-12-18 12:12:13.294308
Person,1,0,2021-12-18 12:12:13.555218
Person,0,1,2021-12-18 12:12:16.427326
Person,1,0,2021-12-18 12:12:21.133228
Person,1,0,2021-12-18 12:12:22.427463
Person,0,2,2021-12-18 12:12:22.689209
Person,0,1,2021-12-18 12:12:23.213586
Person,1,0,2021-12-18 12:12:31.578207
Person,0,1,2021-12-18 12:12:31.842574
Person,0,1,2021-12-18 12:12:48.298804
Person,2,0,2021-12-18 12:12:48.555168
Person,1,0,2021-12-18 12:12:48.814022
Person,0,2,2021-12-18 12:12:49.072919
Person,0,1,2021-12-18 12:12:49.330811
Person,0,1,2021-12-18 12:12:52.188542
Person,1,0,2021-12-18 12:12:52.450985
Person,0,1,2021-12-18 12:12:54.790563
Person,1,0,2021-12-18 12:12:57.125677
Person,0,1,2021-12-18 12:12:58.700148
Person,0,1,2021-12-18 12:13:00.542142
Person,0,1,2021-12-18 12:13:02.638361
Person,1,0,2021-12-18 12:13:03.159238
Person,0,1,2021-12-18 12:13:03.416518
Person,1,0,2021-12-18 12:13:03.937465
Person,1,0,2021-12-18 12:13:06.797450
Person,0,1,2021-12-18 12:13:07.055697
Person,1,0,2021-12-18 12:13:08.627612
Person,0,1,2021-12-18 12:13:09.402352
Person,1,0,2021-12-18 12:13:09.665660
Person,0,1,2021-12-18 12:13:09.923408
Person,2,0,2021-12-18 12:13:10.201076
Person,0,1,2021-12-18 12:13:12.271189
Person,1,0,2021-12-18 12:13:12.528408
Person,0,1,2021-12-18 12:13:14.090193
Person,1,0,2021-12-18 12:13:15.388128
Person,1,0,2021-12-18 12:13:16.190185
Person,0,1,2021-12-18 12:13:16.453949
Person,0,1,2021-12-18 12:13:17.758901
Person,0,1,2021-12-18 12:13:18.796468
Person,1,0,2021-12-18 12:13:19.058448
Person,0,1,2021-12-18 12:13:19.318966
Person,1,0,2021-12-18 12:13:19.574784
Person,0,1,2021-12-18 12:13:19.835768
Person,0,1,2021-12-18 12:13:20.610396
Person,0,1,2021-12-18 12:13:33.909416
Person,1,0,2021-12-18 12:13:34.167053
Person,1,0,2021-12-18 12:13:34.428609
Person,0,1,2021-12-18 12:13:35.990830
Person,1,0,2021-12-18 12:13:36.249943
Person,0,1,2021-12-18 12:13:37.028283
Person,1,0,2021-12-18 12:13:37.288401
Person,1,0,2021-12-18 12:13:39.910738
Person,0,1,2021-12-18 12:13:42.767267
Person,1,0,2021-12-18 12:13:43.536539
Person,1,0,2021-12-18 12:13:59.181400
Person,0,1,2021-12-18 12:14:09.866283
Person,1,0,2021-12-18 12:14:10.929642
Person,1,0,2021-12-18 12:14:12.486731
Person,0,1,2021-12-18 12:14:12.743784
Person,1,0,2021-12-18 12:14:13.001550
Person,1,0,2021-12-18 12:14:14.555709
Person,0,1,2021-12-18 12:14:15.340983
Person,0,1,2021-12-18 12:14:18.487704
Person,1,0,2021-12-18 12:14:18.999154
Person,1,0,2021-12-18 12:14:20.557667
Person,1,0,2021-12-18 12:14:25.500518
Person,0,1,2021-12-18 12:14:26.279714
Person,1,0,2021-12-18 12:14:32.512455
Person,0,1,2021-12-18 12:14:35.399094
Person,0,1,2021-12-18 12:14:39.021098
Person,1,0,2021-12-18 12:14:39.300295
Person,0,1,2021-12-18 12:14:41.117934
Person,1,0,2021-12-18 12:14:43.450354
Person,0,1,2021-12-18 12:14:45.781468
Person,1,0,2021-12-18 12:14:50.736587
Person,0,1,2021-12-18 12:14:50.995975
Person,0,1,2021-12-18 12:14:56.971411
Person,1,0,2021-12-18 12:14:59.302072
Person,1,0,2021-12-18 12:15:00.849845
Person,1,0,2021-12-18 12:15:02.404048
Person,0,1,2021-12-18 12:15:07.058391
Person,1,0,2021-12-18 12:15:07.580324
Person,1,0,2021-12-18 12:15:08.106258
Person,0,1,2021-12-18 12:15:09.145289
Person,2,0,2021-12-18 12:15:09.407264
Person,1,0,2021-12-18 12:15:10.949035
Person,0,1,2021-12-18 12:15:11.208513
Person,0,1,2021-12-18 12:15:13.528292
Person,1,0,2021-12-18 12:15:14.041392
Person,0,1,2021-12-18 12:15:19.265414
Person,1,0,2021-12-18 12:15:19.530205
Person,0,2,2021-12-18 12:15:20.833115
Person,1,0,2021-12-18 12:15:21.094345
Person,0,1,2021-12-18 12:15:21.356239
Person,1,0,2021-12-18 12:15:23.954577
Person,0,1,2021-12-18 12:15:25.754684
Person,0,1,2021-12-18 12:15:27.326047
Person,1,0,2021-12-18 12:15:27.582116
Person,0,1,2021-12-18 12:15:27.835430
Person,2,0,2021-12-18 12:15:28.093629
Person,0,1,2021-12-18 12:15:28.352553
Person,0,1,2021-12-18 12:15:28.623247
Person,1,0,2021-12-18 12:16:09.770572
Person,0,1,2021-12-18 12:16:10.043737
Person,1,0,2021-12-18 12:16:19.894800
Person,1,0,2021-12-18 12:16:27.152710
Person,1,0,2021-12-18 12:16:28.186312
Person,1,0,2021-12-18 12:16:31.300075
Person,1,0,2021-12-18 12:16:35.210861
Person,0,1,2021-12-18 12:16:36.245878
Person,1,0,2021-12-18 12:16:40.160190
Person,0,1,2021-12-18 12:16:40.684498
Person,0,1,2021-12-18 12:16:42.231490
Person,1,0,2021-12-18 12:16:49.016098
Person,2,0,2021-12-18 12:16:50.860017
Person,0,1,2021-12-18 12:16:51.126184
Person,0,1,2021-12-18 12:16:51.910499
Person,1,0,2021-12-18 12:16:52.955578
Person,0,1,2021-12-18 12:16:53.479864
Person,0,1,2021-12-18 12:16:55.034977
Person,1,0,2021-12-18 12:16:55.292722
Person,0,1,2021-12-18 12:16:56.602475
Person,0,1,2021-12-18 12:17:00.019217
Person,0,1,2021-12-18 12:17:00.545102
Person,1,0,2021-12-18 12:17:07.862252
Person,1,0,2021-12-18 12:17:12.803154
Person,0,1,2021-12-18 12:17:13.063103
Person,1,0,2021-12-18 12:17:14.629494
Person,0,1,2021-12-18 12:17:14.888964
Person,0,1,2021-12-18 12:17:22.662013
Person,1,0,2021-12-18 12:17:22.920707
Person,0,1,2021-12-18 12:17:23.694509
Person,1,0,2021-12-18 12:17:23.953350
Person,0,1,2021-12-18 12:17:25.018303
Person,1,0,2021-12-18 12:17:28.675461
Person,0,2,2021-12-18 12:17:28.936687
Person,0,1,2021-12-18 12:17:46.074928
Person,0,1,2021-12-18 12:18:00.124137
Person,0,1,2021-12-18 12:18:02.714023
Person,1,0,2021-12-18 12:18:04.269956
Person,0,1,2021-12-18 12:18:04.524956
Person,0,1,2021-12-18 12:18:05.812111
Person,0,1,2021-12-18 12:18:08.406865
Person,1,0,2021-12-18 12:18:08.934466
Person,0,1,2021-12-18 12:18:19.893220
Person,0,1,2021-12-18 12:18:23.761665
Person,1,0,2021-12-18 12:18:32.549001
Person,0,1,2021-12-18 12:18:32.805957
Person,1,0,2021-12-18 12:18:33.064200
Person,0,1,2021-12-18 12:18:33.325279
Person,1,0,2021-12-18 12:18:33.855451
Person,0,1,2021-12-18 12:18:39.319504
Person,1,0,2021-12-18 12:18:40.867161
Person,0,1,2021-12-18 12:18:42.417663
Person,1,0,2021-12-18 12:18:47.111498
Person,0,1,2021-12-18 12:18:47.626045
Person,1,0,2021-12-18 12:18:47.893656
Person,1,0,2021-12-18 12:18:55.721165
Person,1,0,2021-12-18 12:18:57.288581
Person,0,1,2021-12-18 12:19:02.467672
Person,1,0,2021-12-18 12:19:02.720725
Person,1,0,2021-12-18 12:19:28.054275
Person,0,1,2021-12-18 12:19:34.067396
Person,1,0,2021-12-18 12:19:51.752318
Person,1,0,2021-12-18 12:19:52.273401
Person,1,0,2021-12-18 12:19:53.828445
Person,0,1,2021-12-18 12:19:54.087378
Person,1,0,2021-12-18 12:19:58.483838
Person,0,1,2021-12-18 12:19:58.745070
Person,0,1,2021-12-18 12:20:04.706164
Person,0,1,2021-12-18 12:20:05.998140
Person,1,0,2021-12-18 12:20:06.258209
Person,0,1,2021-12-18 12:20:07.033427
Person,1,0,2021-12-18 12:20:07.548591
Person,0,1,2021-12-18 12:20:07.810315
Person,1,0,2021-12-18 12:20:09.878952
Person,0,1,2021-12-18 12:20:10.138410
Person,1,0,2021-12-18 12:20:10.656808
Person,0,1,2021-12-18 12:20:15.866533
Person,1,0,2021-12-18 12:20:16.125730
Person,0,1,2021-12-18 12:20:17.436755
Person,0,1,2021-12-18 12:20:40.886139
Person,1,0,2021-12-18 12:20:41.145090
Person,1,0,2021-12-18 12:20:41.661001
Person,1,0,2021-12-18 12:20:43.992207
Person,0,1,2021-12-18 12:20:53.866822
Person,0,1,2021-12-18 12:20:55.968546
Person,1,0,2021-12-18 12:20:56.226718
Person,1,0,2021-12-18 12:20:57.271367
Person,1,0,2021-12-18 12:20:59.615845
Person,0,1,2021-12-18 12:21:08.748427
Person,0,1,2021-12-18 12:21:19.226994
Person,0,1,2021-12-18 12:21:20.540109
Person,1,0,2021-12-18 12:21:20.799884
Person,0,1,2021-12-18 12:21:23.674166
Person,0,1,2021-12-18 12:21:25.498161
Person,1,0,2021-12-18 12:21:29.689223
Person,0,1,2021-12-18 12:22:05.596500
Person,1,0,2021-12-18 12:22:06.123073
Person,1,0,2021-12-18 12:22:09.003230
Person,0,1,2021-12-18 12:22:12.113708
Person,1,0,2021-12-18 12:22:13.951015
Person,0,1,2021-12-18 12:22:15.264347
Person,1,0,2021-12-18 12:22:17.649026
Person,0,1,2021-12-18 12:22:17.916664
Person,0,1,2021-12-18 12:22:18.716051
Person,2,0,2021-12-18 12:22:18.976564
Person,0,1,2021-12-18 12:22:20.279136
Person,0,1,2021-12-18 12:22:24.203408
Person,1,0,2021-12-18 12:22:24.982451
Person,0,1,2021-12-18 12:22:26.027518
Person,1,0,2021-12-18 12:22:27.077906
Person,0,1,2021-12-18 12:22:27.341501
Person,1,0,2021-12-18 12:22:28.384256
Person,0,1,2021-12-18 12:22:32.307871
Person,1,0,2021-12-18 12:22:32.830128
Person,0,1,2021-12-18 12:22:48.607391
Person,0,1,2021-12-18 12:22:52.289056
Person,1,0,2021-12-18 12:22:52.551004
Person,0,1,2021-12-18 12:22:52.811481
Person,1,0,2021-12-18 12:22:54.883118
Person,1,0,2021-12-18 12:22:56.447316
Person,0,1,2021-12-18 12:22:56.711094
Person,1,0,2021-12-18 12:22:57.230797
Person,0,1,2021-12-18 12:23:21.548891
Person,1,0,2021-12-18 12:23:25.977992
Person,0,1,2021-12-18 12:23:26.237659
Person,1,0,2021-12-18 12:23:29.377368
Person,1,0,2021-12-18 12:23:32.763896
Person,0,1,2021-12-18 12:23:33.023597
Person,1,0,2021-12-18 12:23:34.579418
Person,0,1,2021-12-18 12:23:34.839906
Person,1,0,2021-12-18 12:23:35.102627
Person,1,0,2021-12-18 12:23:35.878864
Person,0,1,2021-12-18 12:23:36.658258
Person,2,0,2021-12-18 12:23:37.708171
Person,0,1,2021-12-18 12:23:37.971640
Person,1,0,2021-12-18 12:23:38.231629
Person,0,1,2021-12-18 12:23:38.490853
Person,0,1,2021-12-18 12:23:41.873250
Person,0,1,2021-12-18 12:23:42.396319
Person,0,1,2021-12-18 12:23:44.226468
Person,0,1,2021-12-18 12:23:45.518847
Person,1,0,2021-12-18 12:23:46.035017
Person,1,0,2021-12-18 12:23:46.558113
Person,0,2,2021-12-18 12:23:46.827298
Person,0,1,2021-12-18 12:23:58.831497
Person,0,1,2021-12-18 12:24:05.086661
Person,1,0,2021-12-18 12:24:05.348501
Person,0,1,2021-12-18 12:24:05.608850
Person,0,1,2021-12-18 12:24:08.261899
Person,1,0,2021-12-18 12:24:32.833765
Person,0,1,2021-12-18 12:24:35.229388
Person,1,0,2021-12-18 12:24:35.490152
Person,0,1,2021-12-18 12:24:36.536062
Person,1,0,2021-12-18 12:24:36.800216
Person,1,0,2021-12-18 12:24:57.787648
Person,1,0,2021-12-18 12:25:01.969435
Person,1,0,2021-12-18 12:25:06.654989
Person,0,1,2021-12-18 12:25:06.915732
Person,1,0,2021-12-18 12:25:10.556414
Person,0,1,2021-12-18 12:25:10.816227
Person,1,0,2021-12-18 12:25:22.039346
Person,0,1,2021-12-18 12:25:22.558905
Person,1,0,2021-12-18 12:25:22.816080
Person,0,1,2021-12-18 12:25:25.412384
Person,0,1,2021-12-18 12:25:26.721762
Person,1,0,2021-12-18 12:25:27.505196
Person,0,1,2021-12-18 12:25:27.764137
Person,0,1,2021-12-18 12:25:34.280694
Person,1,0,2021-12-18 12:25:40.254865
Person,0,1,2021-12-18 12:26:09.218306
Person,1,0,2021-12-18 12:26:09.490348
Person,0,1,2021-12-18 12:26:48.243781
Person,1,0,2021-12-18 12:26:48.505131
Person,0,1,2021-12-18 12:28:55.173669
Person,1,0,2021-12-18 12:28:55.451216
Person,0,1,2021-12-18 12:30:41.728648
Person,1,0,2021-12-18 12:30:41.984603
Person,0,1,2021-12-18 12:30:43.541896
Person,1,0,2021-12-18 12:30:43.800346
Person,0,1,2021-12-18 12:31:46.555687
Person,1,0,2021-12-18 12:31:48.908277
Person,0,1,2021-12-18 12:31:49.170234
Person,1,0,2021-12-18 12:31:49.430145
Person,0,1,2021-12-18 12:31:49.701515
Person,0,1,2021-12-18 12:31:54.642694
Person,1,0,2021-12-18 12:31:55.162096
Person,1,0,2021-12-18 12:31:56.198823
Person,0,1,2021-12-18 12:31:56.458385
Person,1,0,2021-12-18 12:31:57.236739
Person,0,1,2021-12-18 12:31:58.786736
Person,0,1,2021-12-18 12:31:59.559237
Person,1,0,2021-12-18 12:32:00.072900
Person,0,1,2021-12-18 12:32:09.386492
Person,1,0,2021-12-18 12:32:16.669371
Person,0,1,2021-12-18 12:32:18.483018
Person,1,0,2021-12-18 12:32:19.526894
Person,1,0,2021-12-18 12:32:42.391000
Person,1,0,2021-12-18 12:32:44.778730
Person,1,0,2021-12-18 12:32:50.905331
Person,0,1,2021-12-18 12:33:01.040584
Person,0,1,2021-12-18 12:33:03.704877
Person,1,0,2021-12-18 12:33:03.972239
Person,0,1,2021-12-18 12:33:04.770458
Person,1,0,2021-12-18 12:33:17.564175
Person,1,0,2021-12-18 12:33:20.491433
Person,0,1,2021-12-18 12:33:20.755391
Person,0,1,2021-12-18 12:33:21.549195
Person,0,1,2021-12-18 12:33:22.627628
Person,1,0,2021-12-18 12:33:23.157738
Person,1,0,2021-12-18 12:33:23.945226
Person,1,0,2021-12-18 12:33:35.896093
Person,0,1,2021-12-18 12:33:36.697857
Person,1,0,2021-12-18 12:33:37.224765
Person,0,1,2021-12-18 12:33:39.348848
Person,1,0,2021-12-18 12:33:39.629260
Person,0,1,2021-12-18 12:33:39.891918
Person,1,0,2021-12-18 12:33:40.154843
Person,0,1,2021-12-18 12:33:43.890865
Person,1,0,2021-12-18 12:33:55.345002
Person,0,1,2021-12-18 12:33:55.870645
Person,1,0,2021-12-18 12:33:57.768451
Person,1,0,2021-12-18 12:33:58.572136
Person,0,1,2021-12-18 12:33:59.106693
Person,1,0,2021-12-18 12:34:01.226576
Person,1,0,2021-12-18 12:34:12.396838
Person,0,1,2021-12-18 12:34:12.663855
Person,1,0,2021-12-18 12:34:12.930101
Person,1,0,2021-12-18 12:34:19.593132
Person,1,0,2021-12-18 12:34:20.921905
Person,0,1,2021-12-18 12:34:27.815185
Person,0,1,2021-12-18 12:34:34.218659
Person,0,1,2021-12-18 12:34:35.547456
Person,0,1,2021-12-18 12:34:36.892600
Person,0,1,2021-12-18 12:34:37.159711
Person,1,0,2021-12-18 12:34:39.547515
Person,1,0,2021-12-18 12:34:40.623676
Person,1,0,2021-12-18 12:34:43.025494
Person,0,1,2021-12-18 12:34:43.554153
Person,0,1,2021-12-18 12:35:07.569938
Person,1,0,2021-12-18 12:35:13.704452
Person,1,0,2021-12-18 12:35:14.239384
Person,0,2,2021-12-18 12:35:16.909443
Person,1,0,2021-12-18 12:35:17.173923
Person,1,0,2021-12-18 12:35:18.235105
Person,0,1,2021-12-18 12:35:19.579397
Person,1,0,2021-12-18 12:35:20.926769
Person,1,0,2021-12-18 12:35:26.003302
Person,0,1,2021-12-18 12:35:26.271472
Person,1,0,2021-12-18 12:35:28.675248
Person,0,1,2021-12-18 12:35:29.737924
Person,1,0,2021-12-18 12:35:31.067794
Person,0,1,2021-12-18 12:35:31.331671
Person,1,0,2021-12-18 12:35:31.598969
Person,1,0,2021-12-18 12:35:36.397157
Person,1,0,2021-12-18 12:35:38.005086
Person,1,0,2021-12-18 12:35:41.264777
Person,1,0,2021-12-18 12:35:47.149591
Person,0,1,2021-12-18 12:35:47.732736
Person,1,0,2021-12-18 12:35:48.260924
Person,0,1,2021-12-18 12:35:48.524351
Person,1,0,2021-12-18 12:35:56.506560
Person,1,0,2021-12-18 12:35:57.045521
Person,0,1,2021-12-18 12:35:57.310613
Person,1,0,2021-12-18 12:35:57.575274
Person,0,1,2021-12-18 12:36:04.250245
Person,1,0,2021-12-18 12:36:05.890930
Person,0,1,2021-12-18 12:36:07.502175
Person,1,0,2021-12-18 12:36:18.106059
Person,1,0,2021-12-18 12:36:22.372887
Person,0,1,2021-12-18 12:36:22.638787
Person,1,0,2021-12-18 12:36:22.909194
Person,0,1,2021-12-18 12:36:23.172629
Person,0,1,2021-12-18 12:36:25.037931
Person,0,1,2021-12-18 12:36:25.836379
Person,1,0,2021-12-18 12:36:28.238540
Person,0,1,2021-12-18 12:36:40.993121
Person,1,0,2021-12-18 12:36:44.189930
Person,0,1,2021-12-18 12:36:44.458287
Person,0,1,2021-12-18 12:36:50.591523
Person,1,0,2021-12-18 12:36:51.385582
Person,1,0,2021-12-18 12:36:58.090628
Person,0,1,2021-12-18 12:36:59.700659
Person,1,0,2021-12-18 12:36:59.976325
Person,0,1,2021-12-18 12:37:00.245379
Person,0,1,2021-12-18 12:37:02.916083
Person,1,0,2021-12-18 12:37:03.179116
Person,0,1,2021-12-18 12:37:03.443570
Person,0,1,2021-12-18 12:37:18.138536
Person,1,0,2021-12-18 12:37:18.669452
Person,0,1,2021-12-18 12:37:30.968261
Person,0,1,2021-12-18 12:37:40.057518
Person,1,0,2021-12-18 12:37:40.332265
Person,0,1,2021-12-18 12:37:41.931407
Person,0,1,2021-12-18 12:37:44.592807
Person,1,0,2021-12-18 12:37:44.858541
Person,1,0,2021-12-18 12:37:48.322301
Person,1,0,2021-12-18 12:37:56.333248
Person,1,0,2021-12-18 12:37:58.448451
Person,1,0,2021-12-18 12:37:58.979156
Person,0,1,2021-12-18 12:37:59.247471
Person,1,0,2021-12-18 12:37:59.782979
Person,1,0,2021-12-18 12:38:03.778777
Person,0,1,2021-12-18 12:38:04.044203
Person,1,0,2021-12-18 12:38:08.842250
Person,0,1,2021-12-18 12:38:11.231132
Person,1,0,2021-12-18 12:38:11.540365
Person,0,1,2021-12-18 12:38:17.377819
Person,1,0,2021-12-18 12:38:20.571838
Person,0,1,2021-12-18 12:38:20.837222
Person,1,0,2021-12-18 12:38:21.100777
Person,1,0,2021-12-18 12:38:25.372094
Person,0,1,2021-12-18 12:38:25.638954
Person,0,1,2021-12-18 12:38:28.567194
Person,1,0,2021-12-18 12:38:29.897668
Person,0,1,2021-12-18 12:38:30.163975
Person,1,0,2021-12-18 12:38:33.373815
Person,0,1,2021-12-18 12:38:34.456002
Person,1,0,2021-12-18 12:38:55.607894
Person,1,0,2021-12-18 12:38:58.573122
Person,1,0,2021-12-18 12:39:00.984890
Person,0,1,2021-12-18 12:39:11.372426
Person,1,0,2021-12-18 12:39:15.633647
Person,0,1,2021-12-18 12:39:17.778901
Person,0,1,2021-12-18 12:39:29.994318
Person,1,0,2021-12-18 12:39:32.398272
Person,0,1,2021-12-18 12:39:33.458114
Person,0,1,2021-12-18 12:39:35.331547
Person,1,0,2021-12-18 12:39:35.599286
Person,1,0,2021-12-18 12:39:52.116818
Person,1,0,2021-12-18 12:40:18.014731
Person,1,0,2021-12-18 12:40:23.863945
Person,0,1,2021-12-18 12:40:24.673818
Person,0,1,2021-12-18 12:40:26.539263
Person,1,0,2021-12-18 12:40:26.808969
Person,1,0,2021-12-18 12:40:30.827008
Person,0,1,2021-12-18 12:40:37.224482
Person,0,1,2021-12-18 12:40:38.572400
Person,1,0,2021-12-18 12:40:39.369198
Person,1,0,2021-12-18 12:40:39.634963
Person,0,1,2021-12-18 12:40:58.551468
Person,1,0,2021-12-18 12:41:00.150147
Person,0,1,2021-12-18 12:41:09.244425
Person,1,0,2021-12-18 12:41:19.662655
Person,0,1,2021-12-18 12:41:26.042607
Person,1,0,2021-12-18 12:41:27.101485
Person,1,0,2021-12-18 12:41:35.093640
Person,1,0,2021-12-18 12:41:35.359972
Person,1,0,2021-12-18 12:41:40.162138
Person,0,1,2021-12-18 12:41:41.762399
Person,0,1,2021-12-18 12:41:50.609401
Person,1,0,2021-12-18 12:41:50.882241
Person,0,1,2021-12-18 12:41:51.943502
Person,1,0,2021-12-18 12:41:52.209598
Person,1,0,2021-12-18 12:41:55.694071
Person,0,1,2021-12-18 12:41:57.551881
Person,1,0,2021-12-18 12:41:59.681278
Person,1,0,2021-12-18 12:42:10.874333
Person,0,1,2021-12-18 12:42:19.677511
Person,1,0,2021-12-18 12:42:20.490119
Person,0,1,2021-12-18 12:42:22.359244
Person,1,0,2021-12-18 12:42:25.255112
Person,1,0,2021-12-18 12:42:28.128760
Person,1,0,2021-12-18 12:42:49.796965
Person,0,1,2021-12-18 12:42:50.056900
Person,1,0,2021-12-18 12:42:50.579394
Person,0,1,2021-12-18 12:42:51.096895
Person,1,0,2021-12-18 12:42:51.356525
Person,0,1,2021-12-18 12:43:00.286378
Person,1,0,2021-12-18 12:43:00.547401
Person,0,1,2021-12-18 12:43:06.071032
Person,0,1,2021-12-18 12:44:08.716545
Person,0,1,2021-12-18 12:44:13.120008
Person,1,0,2021-12-18 12:44:13.378394
Person,1,0,2021-12-18 12:44:16.004846
Person,1,0,2021-12-18 12:44:19.410773
Person,0,1,2021-12-18 12:44:19.930403
Person,1,0,2021-12-18 12:44:20.190795
Person,1,0,2021-12-18 12:44:21.487992
Person,1,0,2021-12-18 12:44:23.836828
Person,0,1,2021-12-18 12:44:24.094921
Person,1,0,2021-12-18 12:44:28.279695
Person,0,1,2021-12-18 12:44:28.538145
Person,1,0,2021-12-18 12:44:32.942707
Person,1,0,2021-12-18 12:44:58.549903
Person,0,1,2021-12-18 12:44:59.093456
Person,0,1,2021-12-18 12:45:05.611445
Person,1,0,2021-12-18 12:45:11.322460
Person,0,1,2021-12-18 12:45:12.112587
Person,1,0,2021-12-18 12:45:12.371573
Person,0,1,2021-12-18 12:45:12.630320
Person,1,0,2021-12-18 12:45:14.450853
Person,0,1,2021-12-18 12:45:14.712354
Person,0,1,2021-12-18 12:45:15.235731
Person,0,1,2021-12-18 12:45:19.702616
Person,1,0,2021-12-18 12:45:19.962452
Person,1,0,2021-12-18 12:45:22.561111
Person,0,1,2021-12-18 12:45:22.831429
Person,0,1,2021-12-18 12:45:39.056622
Person,1,0,2021-12-18 12:45:39.833856
Person,0,1,2021-12-18 12:45:40.094875
Person,0,1,2021-12-18 12:45:41.131794
Person,1,0,2021-12-18 12:45:42.179576
Person,0,1,2021-12-18 12:45:42.437163
Person,1,0,2021-12-18 12:45:42.959365
Person,0,1,2021-12-18 12:45:51.357660
Person,0,1,2021-12-18 12:45:55.521428
Person,1,0,2021-12-18 12:45:58.415480
Person,0,1,2021-12-18 12:45:59.194652
Person,1,0,2021-12-18 12:45:59.980671
Person,0,1,2021-12-18 12:46:07.299729
Person,1,0,2021-12-18 12:46:07.567833
Person,1,0,2021-12-18 12:46:08.348469
Person,0,1,2021-12-18 12:46:08.617050
Person,1,0,2021-12-18 12:46:09.667482
Person,1,0,2021-12-18 12:46:15.651081
Person,0,1,2021-12-18 12:46:36.829122
Person,0,1,2021-12-18 12:46:49.326063
Person,0,1,2021-12-18 12:47:01.075225
Person,0,1,2021-12-18 12:47:04.199480
Person,1,0,2021-12-18 12:47:04.719772
Person,1,0,2021-12-18 12:47:06.559140
Person,0,1,2021-12-18 12:47:07.348807
Person,1,0,2021-12-18 12:47:07.616593
Person,1,0,2021-12-18 12:47:10.481706
Person,1,0,2021-12-18 12:47:11.527101
Person,0,1,2021-12-18 12:47:16.710080
Person,1,0,2021-12-18 12:47:18.034308
Person,0,1,2021-12-18 12:47:18.288801
Person,1,0,2021-12-18 12:47:31.049001
Person,0,1,2021-12-18 12:47:33.166053
Person,1,0,2021-12-18 12:47:33.690023
Person,0,1,2021-12-18 12:47:34.466911
Person,1,0,2021-12-18 12:47:35.768179
Person,0,1,2021-12-18 12:47:36.289147
Person,1,0,2021-12-18 12:47:36.546567
Person,0,1,2021-12-18 12:47:36.806872
Person,1,0,2021-12-18 12:47:37.067838
Person,1,0,2021-12-18 12:47:38.886226
Person,0,1,2021-12-18 12:47:42.555614
Person,0,1,2021-12-18 12:47:54.328087
Person,1,0,2021-12-18 12:47:54.587475
Person,1,0,2021-12-18 12:47:59.572940
Person,1,0,2021-12-18 12:48:01.942637
Person,0,2,2021-12-18 12:48:02.201145
Person,0,1,2021-12-18 12:48:05.354602
Person,1,0,2021-12-18 12:48:05.617674
Person,1,0,2021-12-18 12:48:14.321219
Person,1,0,2021-12-18 12:48:18.773342
Person,1,0,2021-12-18 12:48:30.295791
Person,1,0,2021-12-18 12:48:35.763813
Person,0,1,2021-12-18 12:48:39.653780
Person,1,0,2021-12-18 12:48:39.911262
Person,0,1,2021-12-18 12:48:41.751876
Person,1,0,2021-12-18 12:48:42.528917
Person,0,1,2021-12-18 12:48:43.061133
Person,1,0,2021-12-18 12:48:44.120335
Person,0,1,2021-12-18 12:48:45.173024
Person,1,0,2021-12-18 12:49:07.136915
Person,0,1,2021-12-18 12:49:18.333333
Person,1,0,2021-12-18 12:49:19.108567
Person,1,0,2021-12-18 12:49:33.170034
Person,0,1,2021-12-18 12:49:33.430382
Person,1,0,2021-12-18 12:49:55.050665
Person,0,1,2021-12-18 12:50:10.093566
Person,1,0,2021-12-18 12:50:10.356165
Person,0,1,2021-12-18 12:50:11.135388
Person,1,0,2021-12-18 12:50:11.651251
Person,0,1,2021-12-18 12:50:11.910497
Person,1,0,2021-12-18 12:50:13.192754
Person,1,0,2021-12-18 12:50:34.999131
Person,0,1,2021-12-18 12:50:49.032633
Person,0,1,2021-12-18 12:51:05.892250
Person,1,0,2021-12-18 12:51:06.670271
Person,1,0,2021-12-18 12:51:30.770359
Person,0,1,2021-12-18 12:51:39.830285
Person,1,0,2021-12-18 12:51:47.343562
Person,1,0,2021-12-18 12:51:49.667655
Person,0,1,2021-12-18 12:52:06.749499
Person,1,0,2021-12-18 12:52:08.040637
Person,0,1,2021-12-18 12:52:10.106014
Person,0,1,2021-12-18 12:52:14.238188
Person,1,0,2021-12-18 12:52:15.008912
Person,1,0,2021-12-18 12:52:16.551518
Person,1,0,2021-12-18 12:52:18.879207
Person,0,1,2021-12-18 12:52:20.182368
Person,1,0,2021-12-18 12:52:28.442006
Person,0,1,2021-12-18 12:52:28.700306
Person,1,0,2021-12-18 12:52:30.751137
Person,0,1,2021-12-18 12:52:31.009844
Person,1,0,2021-12-18 12:52:39.772540
Person,0,1,2021-12-18 12:52:40.805352
Person,1,0,2021-12-18 12:52:45.977635
Person,1,0,2021-12-18 12:52:52.676879
Person,1,0,2021-12-18 12:52:57.077132
Person,0,1,2021-12-18 12:53:00.703919
Person,1,0,2021-12-18 12:53:03.032649
Person,1,0,2021-12-18 12:53:08.460608
Person,0,1,2021-12-18 12:53:08.717937
Person,1,0,2021-12-18 12:53:11.828975
Person,0,1,2021-12-18 12:53:13.386262
Person,1,0,2021-12-18 12:53:13.643611
Person,0,1,2021-12-18 12:53:14.939903
Person,1,0,2021-12-18 12:53:15.195742
Person,1,0,2021-12-18 12:53:22.778451
